reviews_count,postal_code,general_info,category,locality,breadcrumbs,average_rating,latitude,email,website,years_in_business,full_address,phone,payment_mode,price_range,geo,gallery,name,url,country,region,longitude,scraped_at,opening_hours,aka,street_address
2,76120,,Optical Goods/Eyeglasses/Optometrists,Fort Worth,Home/TX/Fort Worth/Optical Goods/Pearle Vision,1,32.75771,avenue.customer.service@avenue.com,http://www.pearlevision.com,19.0,"PostalAddress, US, 1450 Eastchase Pkwy Ste 100b, Fort Worth, TX, 76120",(817) 460-1600,"master card, visa, cash, check, discover, amex, all major credit cards",,latitude: 32.75771 | longitude: -97.16804,https://i3.ypcdn.com/blob/4dd806135358eeef90e97ff695a4445a1465516e_400x260_crop.jpg,Pearle Vision,https://www.yellowpages.com/fort-worth-tx/mip/pearle-vision-5232031,US,TX,-97.16804,2021-11-20 08:30:05,Mo-Fr 10:00-18:00 | Sa 10:00-17:00,Pearle Vision  Inc.~Pearl Vision~Pearle Vision Express,1450 Eastchase Pkwy Ste 100b
,48092,,Optical Goods/Eyeglasses/Opticians/Optometrists/Sunglasses,Warren,Home/MI/Warren/Optical Goods/Fortney Eyecare Associates,,42.52028,feawarren@fortney-eyecare.com,http://fortney-eyecare.com,66.0,"PostalAddress, US, 3824 E 13 Mile Rd, Warren, MI, 48092",(586) 751-2600,"check, debit, discover, insurance, master card, visa",,latitude: 42.52028 | longitude: -83.06976,,Fortney Eyecare Associates,https://www.yellowpages.com/warren-mi/mip/fortney-eyecare-associates-5988404,US,MI,-83.06976,2021-11-20 08:30:20,Mo-Fr 09:30-17:00 | Sa 09:00-15:00,,3824 E 13 Mile Rd
,32707,"We offer group Yoga classes and massage.  Enjoy the energy and spirit of Yoga!  From beginners to advanced we offer Hatha, Yin, Power Yoga, Hot Yoga, Vinyasa Flow, Gentle Yoga, Yoga for Health and Movement yoga with dedicated and inspiring teachers!  We have reasonable prices at competitive rates.  Classes are Monday through Saturday with workshops on Saturday afternoon.",Massage Therapists/Alternative Medicine & Health Practitioners/Physical Therapists,Casselberry,Home/FL/Casselberry/Massage Services/Massage Therapists/YogaFix Orlando,,28.650602,lmcdonald@cfl.rr.com,http://www.yogafixorlando.com,10.0,"PostalAddress, US, 172 Wilshire Blvd, Casselberry, FL, 32707",(321) 422-0874,"paypal, check, all major credit cards, amex, cash, discover, master card, visa",,latitude: 28.650602 | longitude: -81.329315,,YogaFix Orlando,https://www.yellowpages.com/casselberry-fl/mip/yogafix-orlando-465323451,US,FL,-81.329315,2021-11-20 08:30:53,Mo-Fr 09:00-20:00 | Sa 09:00-12:00,,172 Wilshire Blvd
,85226,"With over 22 years of experience Electrolysis & Laser by Lani can make your hair problems literally disappear. Located in Chandler, AZ, we offer full-body hair removal for men and women of all hair and skin types. Our European, state-of-the-art, hair-removal laser features a skin cooling device that creates a virtually painless procedure. Our services don't stop there, clients can also spruce up their looks with our: Laser skin tightening Skin resurfacing Permanent cosmetics Laser spider veins Portwine stain treatments Wrinkle reductions Acne and rosacea treatments We accept Discover, Visa and MasterCard for your convenience. We're also opened until 7 p.m. on the weekdays to accommodate your busy schedule. Call Electrolysis & Laser by Lani today to schedule an appointment!","Cosmetic Services/Beauty Salons/Day Spas/Hair Removal/Health Resorts/Medical Spas/Physicians & Surgeons/Physicians & Surgeons, Dermatology/Skin Care",Chandler,Home/AZ/Chandler/Cosmetic Services/Electrolysis And Laser By Lani,,33.32534,mabrock@cox.net,http://lanilaser.com,46.0,"PostalAddress, US, 1300 N Mcclintock Dr, Chandler, AZ, 85226",(602) 357-9413,"master card, visa",,latitude: 33.32534 | longitude: -111.91157,https://i4.ypcdn.com/blob/25188138bf7a80b3e0b2adf7582633ae0f3084cc_400x260_crop.jpg,Electrolysis And Laser By Lani,https://www.yellowpages.com/chandler-az/mip/electrolysis-and-laser-by-lani-504668486?lid=1002016351253,US,AZ,-111.91157,2021-11-20 08:31:08,Mo-Fr 10:00-19:00 | Sa 09:00-17:00,,1300 N Mcclintock Dr
,63103,Visit Our Website for More Information!,Health & Wellness Products/Health Insurance/Health Plans-Information & Referral Service/Insurance/Physicians & Surgeons/Physicians & Surgeons Exchanges,Saint Louis,Home/MO/Saint Louis/Health Products/HealthLink Inc,,38.63011,rfi@healthlink.com,http://www.healthlink.com,,"PostalAddress, US, 1831 Chestnut St, Saint Louis, MO, 63103",(314) 925-6000,insurance,,latitude: 38.63011 | longitude: -90.20657,https://i4.ypcdn.com/blob/b54104c97c71387b24617e5b23617db9ef1d2067_400x260_crop.jpg,HealthLink Inc,https://www.yellowpages.com/saint-louis-mo/mip/healthlink-inc-363459,US,MO,-90.20657,2021-11-20 08:31:34,Mo-Fr 09:00-17:00,,1831 Chestnut St
,80226,,Optical Goods/Opticians/Optometrists,Denver,Home/CO/Denver/Optical Goods/Dr. Scott's Optical Outlet,,39.717007,drscotts@drscottsopticaloutlet.com,http://www.designereyeglassesonline.com,30.0,"PostalAddress, US, 98 Wadsworth Blvd Unit 122, Denver, CO, 80226",(303) 237-6694,,,latitude: 39.717007 | longitude: -105.079994,,Dr. Scott's Optical Outlet,https://www.yellowpages.com/denver-co/mip/dr-scotts-optical-outlet-8759123,US,CO,-105.079994,2021-11-20 08:31:37,Mo-Sa 10:00-18:00,,98 Wadsworth Blvd Unit 122
,10001,,Child Care Consultants/Occupational Therapists/Physical Therapists/Speech-Language Pathologists,New York,Home/NY/New York/Child Care/Child Care Consultants/Kids Helping Hand,,40.74458,info@kidshelpinghand.com,,,"PostalAddress, US, 244 5th Ave Fl B-248, New York, NY, 10001",(646) 543-5437,"all major credit cards, check, paypal",,latitude: 40.74458 | longitude: -73.98761,,Kids Helping Hand,https://www.yellowpages.com/new-york-ny/mip/kids-helping-hand-472778241,US,NY,-73.98761,2021-11-20 08:32:55,,,244 5th Ave Fl B-248
,33065,,"Skin Care/Physical Therapists/Physicians & Surgeons/Physicians & Surgeons, Breast Care & Surgery/Physicians & Surgeons, Cosmetic Surgery/Physicians & Surgeons, Dermatology/Physicians & Surgeons, Emergency Medicine/Physicians & Surgeons, Family Medicine & General Practice/Physicians & Surgeons, Internal Medicine/Physicians & Surgeons, Otorhinolaryngology (Ear, Nose & Throat)/Physicians & Surgeons, Pediatrics/Physicians & Surgeons, Plastic & Reconstructive/Physicians & Surgeons, Public Health/Physicians & Surgeons, Surgery-General/Physicians & Surgeons, Weight Loss Management/Surgery Centers",Coral Springs,"Home/FL/Coral Springs/Skin Care/Dr. Elsa Pestana, MD",,26.26996,ivestan@aol.com,http://pestanamd.com,51.0,"PostalAddress, US, 3100 Coral Hills Dr Ste 201, Coral Springs, FL, 33065",(954) 755-8844,"mastercard, visa, amex, all major credit cards",,latitude: 26.26996 | longitude: -80.2557,https://i2.ypcdn.com/blob/b594c0477e1e878658d1e78133dfe71f7de62f94_400x260_crop.jpg,"Dr. Elsa Pestana, MD",https://www.yellowpages.com/coral-springs-fl/mip/dr-elsa-pestana-md-17522517,US,FL,-80.2557,2021-11-20 08:33:13,Mo-Tu 09:00-17:00 | Th-Fr 09:00-17:00,"Dr. Ivo Pestana~Pestana, Ivo D, MD Pestana & Pestana~Pestana & Pestana, MD, PA~Pestana, Ivo D, MD~Ivo D Pestana~Pestana, Tatiana A~Pestana & Pestana~Pestana, Elsa S, MD~Pestana & Pestana: Pestana Tatiana A MD~Tatiana A Pestana MD Mph~Ivo D Pestana MD FACS~Dr. Ivo D Pestana, MD~DR Tatiana A Pestana MD Mph",3100 Coral Hills Dr Ste 201
30,32789,"Winter Park Laser & Anti-Aging Center is a premiere medical spa in  ORLANDO FL  for over eight years.  We strive to give the best in customer service including complimentary consultations, and customized  treatment plans. We are winners of ""Best Laser Hair Removal Orlando  2009"". Treatments offered include Laser Hair Removal, IPL  Photo-Facials,Laser Stretch-mark removal, Laser Scar revision, Dermaplaning, Vi  Peel,Cosmetic Fillers; Botox, Perlane, Juvederm, Juvederm Voluma, Radiesse, Dysport, Belotero Balance, and  Restylane, Facials, Chemical Peels, Dermaplaning, Fractional Ablative  Laser Skin Resurfacing, Laser Tattoo Removal & Velashape II  Cellulite Reduction, TruSculpt Body Sculpting for fat reduction.  Physician Only skin-care include Image Skin-Care,  Avene, Latisse, Vi Peels, Melanage Peels, Clarisonic, Glytone, SkinMedica & our own  Prescription Grade Product Line.   Schedule a Complimentary Consultation  & Visia Skin Complexion Analysis Today. Medical Director: James A.  Farrell M.D.","Day Spas/Hair Removal/Physicians & Surgeons, Dermatology/Skin Care/Tattoo Removal",Winter Park,Home/FL/Winter Park/Health Resorts/Day Spas/Winter Park Laser & Anti-Aging Center,5,28.59213,candace@winterparklaser.com,http://www.winterparklaser.com,17.0,"PostalAddress, US, 1155 N Kentucky Ave, Winter Park, FL, 32789",(407) 601-1185,"debit, check, paypal, cash, all major credit cards, financing available, travelers checks",,latitude: 28.59213 | longitude: -81.36424,https://i3.ypcdn.com/blob/97c3b25b9acedd7b86242491aac57b663a04f044_400x260_crop.jpg~https://i1.ypcdn.com/blob/a69a77f58d01fc6766a6091997e26a53c559f22e_240x170_crop.jpg~https://i2.ypcdn.com/blob/7d804eb93f95f0100879389509b900d483204de9_115x80_crop.jpg~https://i4.ypcdn.com/blob/48b2371bad487a91e3f6a12378c97102ece8c468_115x80_crop.jpg,Winter Park Laser & Anti-Aging Center,https://www.yellowpages.com/winter-park-fl/mip/winter-park-laser-anti-aging-center-468638129,US,FL,-81.36424,2021-11-20 08:33:28,Mo-Fr 09:00-18:30 | Sa 09:00-14:00,,1155 N Kentucky Ave
,53218,,"Health Plans-Information & Referral Service/Medical Clinics/Physicians & Surgeons, Family Medicine & General Practice",Milwaukee,Home/WI/Milwaukee/Health Insurance/Health Plans/Milwaukee Health Services,,43.12027,pclark@mhsi.org,http://mhsi.org,,"PostalAddress, US, 8200 W Silver Spring Dr, Milwaukee, WI, 53218",(414) 760-3900,"amex, cash, check, discover, master card, visa",,latitude: 43.12027 | longitude: -88.0141,,Milwaukee Health Services,https://www.yellowpages.com/milwaukee-wi/mip/milwaukee-health-services-462095750,US,WI,-88.0141,2021-11-20 08:33:50,Mo 08:00-19:30 | Tu-Fr 08:00-17:30,Milwaukee Health Svc Inc~Milwaukee Health Services Inc.,8200 W Silver Spring Dr
,43016,"At LensCrafters located at 5043 Tuttle Crossing Blvd, we believe vision care is about far more than a pair of glasses or a prescription. Eyes are windows to the world, capturing memories and immersing us in moments. Your Dublin LensCrafters continues its dedication to quality vision health with services and technology that ensures you always see your best. Our associates are trained to help you find the perfect pair of prescription eyeglasses and sunglasses. We feature a selection of handmade frames from brands around the world such as Ray-Ban, Coach, Oakley and more. We accept most vision insurance plans, including: Aetna, EyeMed, Humana United Healthcare Vision, and many more. At LensCrafters all prescriptions are welcome! Each pair of lenses, whether single vision, bifocals, progressives or polarized sun lenses, is crafted in our labs. We do what we do because we love eyes and care about the people behind them. Eye exams are available from Independent Doctors of Optometry at or next to LensCrafters in most states.",Optical Goods/Eyeglasses/Optometrists,Dublin,Home/OH/Dublin/Optical Goods/LensCrafters,,40.07597,icare@lenscrafters.com,https://local.lenscrafters.com/oh/dublin/5043-tuttle-crossing-blvd.html?cid=yext_0700&y_source=1_MTIxMDU2NS01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,38.0,"PostalAddress, US, 5043 Tuttle Crossing Blvd Ste 192, Dublin, OH, 43016",(614) 766-7803,"amex, discover, master card, visa, cash, check",,latitude: 40.07597 | longitude: -83.12858,https://i1.ypcdn.com/blob/f855056c60a80500902633d0ddd1fd01817fa84d_400x260_crop.jpg~https://i3.ypcdn.com/blob/562f20c97c42cc4939859b9a60f7903f7a496e28_240x170_crop.jpg~https://i1.ypcdn.com/blob/06803f958c81564122d0faa119bc8e20c90df955_115x80_crop.jpg~https://i4.ypcdn.com/blob/dd5ab21410ea5533ed5b1d77bcb373921fa317ec_115x80_crop.jpg,LensCrafters,https://www.yellowpages.com/dublin-oh/mip/lenscrafters-5623950,US,OH,-83.12858,2021-11-20 08:34:23,Mo-Sa 10:00-20:00 | Su 12:00-18:00,,5043 Tuttle Crossing Blvd Ste 192
7,10019,,Optical Goods/Medical Clinics/Optometrists,New York,Home/NY/New York/Optical Goods/Miles and Tisch Eyecare,1.5,40.76384,nyeyedocs@gmail.com,http://www.nyeyedocs.com,57.0,"PostalAddress, US, 888 8th Ave, New York, NY, 10019",(212) 765-2660,"all major credit cards, check, visa, master card, insurance",,latitude: 40.76384 | longitude: -73.98475,https://i2.ypcdn.com/blob/beb5814e77be64abd47ecf2a22e39bfaf0f767ed_400x260_crop.jpg,Miles and Tisch Eyecare,https://www.yellowpages.com/new-york-ny/mip/miles-and-tisch-eyecare-1732243,US,NY,-73.98475,2021-11-20 08:34:39,Mo 09:30-19:00 | Tu-We 09:30-18:00 | Th 09:30-19:00 | Fr 09:30-18:00 | Sa 09:30-16:00,"Miles & Tish Eyecare~Tisch, Craig, OD~Miles, Edward H, Od - Miles & Tish Eyecare~Tisch Craig Dr Optmrtst~Tisch, Craig~Miles & Tisch Eyecare~Craig Dr Tisch Optmrtst~Miles & Tish Eyecare: Irving Soifer, MD",888 8th Ave
,92121,"Dr. Cohen is an internationally recognized plastic surgeon, inventor, author and artist.  Dr. Cohen has been selected as one of the Top Plastic Surgeons in America, by US News and ","Skin Care/Massage Therapists/Medical Spas/Physicians & Surgeons/Physicians & Surgeons, Plastic & Reconstructive",San Diego,Home/CA/San Diego/Skin Care/Faces Plus,,32.87616,info@facesplus.com,http://www.facesplus.com,22.0,"PostalAddress, US, 4510 Executive Dr, San Diego, CA, 92121",(858) 453-7224,"amex, check, debit, discover, financing available, visa, mastercard",,latitude: 32.87616 | longitude: -117.21076,,Faces Plus,https://www.yellowpages.com/san-diego-ca/mip/faces-plus-781350,US,CA,-117.21076,2021-11-20 08:34:43,Mo-Th 08:00-17:00 | Fr 08:00-16:00,,4510 Executive Dr
,90048,"American Medical Aesthetics and Wellness Inc. has specialization in various synergistic forms of advanced medicine. It offers various services, such as the spectra lift, cystic acne treatment, acne scarring, laser hair removal, deep dermal collagen regeneration/remodeling, sun damage and age spot removal and birthmark removal. Located in Santa Monica, Calif., the center provides an array of products for its customers for skin imperfections, hair removal and stretch mark reduction. American Medical Aesthetics and Wellness Inc. offers products of various brands, including La Maison Clayton Shagal, Remergent and Luca Solar Protection.","Skin Care/Clinics/Physicians & Surgeons, Cosmetic Surgery/Physicians & Surgeons, Dermatology/Physicians & Surgeons, Plastic & Reconstructive",Los Angeles,Home/CA/Los Angeles/Skin Care/American Medical Aesthetics,,34.06052,ama@skincare.com,http://www.amaskincare.com,8.0,"PostalAddress, US, 6310 San Vicente Blvd Ste 285, Los Angeles, CA, 90048",(310) 460-2444,"all major credit cards, check, master card, visa",,latitude: 34.06052 | longitude: -118.36769,,American Medical Aesthetics,https://www.yellowpages.com/los-angeles-ca/mip/american-medical-aesthetics-7401306,US,CA,-118.36769,2021-11-20 08:34:52,Mo-Fr 09:00-17:00,"American Medical Aesthetics and Regenerative Medicine, Inc.",6310 San Vicente Blvd Ste 285
,44070,,Optical Goods/Contact Lenses/Eyeglasses/Opticians/Optometrists,North Olmsted,Home/OH/North Olmsted/Optical Goods/Selective Eyewear Elements,,41.42031,eyewear2020ohio@aol.com,http://www.seeeyewear.com,70.0,"PostalAddress, US, 26041 Lorain Rd, North Olmsted, OH, 44070",(440) 777-8686,"master card, visa",,latitude: 41.42031 | longitude: -81.90977,https://i1.ypcdn.com/blob/20d5303e0adbf3fac1bc0222daeeb2492f8b955f_400x260_crop.jpg,Selective Eyewear Elements,https://www.yellowpages.com/north-olmsted-oh/mip/selective-eyewear-elements-22725159,US,OH,-81.90977,2021-11-20 08:35:44,Mo 10:00-18:30 | Tu-We 10:00-17:30 | Th 10:00-18:30 | Fr 10:00-17:30 | Sa 09:00-00:30,Eyewear 20/20,26041 Lorain Rd
,89104,"Mohave Dermatology is a full-service dermatology practice in East Las Vegas.  Our highly trained, board-certified dermatologists provide comprehensive skin care for the entire family.  Conditions of the skin can be anxiety - provoking, and our providers provide not only expert, but also compassionate care.We treat all disorders related to the hair, skin, and nails, and perform the full range of procedures including skin cancer surgery, mole removal, chemical peels, and cryosurgery.","Skin Care/Physicians & Surgeons, Dermatology",Las Vegas,Home/NV/Las Vegas/Skin Care/Mohave Dermatology,,36.15015,info@mohavederm.com,,6.0,"PostalAddress, US, 1875 S Nellis Blvd, Las Vegas, NV, 89104",(702) 654-3187,"insurance, debit, check, cash, all major credit cards, financing available",,latitude: 36.15015 | longitude: -115.06558,,Mohave Dermatology,https://www.yellowpages.com/las-vegas-nv/mip/mohave-dermatology-505370108,US,NV,-115.06558,2021-11-20 08:36:05,Mo-Fr 08:00-17:00,,1875 S Nellis Blvd
73,10112,,Optical Goods/Eyeglasses/General Merchandise/Opticians/Optometrists,New York,Home/NY/New York/Optical Goods/Studio Optix,3.5,40.75916,info@studiooptix.com,http://www.studiooptix.com,31.0,"PostalAddress, US, 63 W 49th St, New York, NY, 10112",(212) 765-4444,"amex, check, discover, master card, visa",,latitude: 40.75916 | longitude: -73.98029,https://i1.ypcdn.com/blob/75bb1345455fa58eae8761a9d685441bd47c99a3_400x260_crop.jpg~https://i1.ypcdn.com/blob/e527ad2d43da9b67d845fe46c4147efb157f4040_240x125_crop.jpg~https://i2.ypcdn.com/blob/2d2197d6ad221aad934c2333ce58a50a2da4491d_240x125_crop.jpg,Studio Optix,https://www.yellowpages.com/new-york-ny/mip/studio-optix-467141653,US,NY,-73.98029,2021-11-20 08:36:19,Mo-Fr 09:00-19:00 | Sa 11:00-18:00,,63 W 49th St
1,33182,Out call Services Only,Nail Salons/Beauty Salons/Day Spas/Physical Therapists,Miami,Home/FL/Miami/Beauty Salons/Nail Salons/Healing Hands by Helen,5,25.77501,healinghandsbyhelen@gmail.com,,10.0,"PostalAddress, US, 12411 NW 7th Ln, Miami, FL, 33182",(786) 715-6439,"amex, debit, discover, visa, cash, check, mastercard",,latitude: 25.77501 | longitude: -80.39754,https://i4.ypcdn.com/blob/64d6d128bb8dc0ac94e146f9f228f8efc655409d_400x260_crop.jpg~https://i2.ypcdn.com/blob/9b3d55d8f3bb129b1c83a89a236dfda86bc0dc17_240x170_crop.jpg~https://i3.ypcdn.com/blob/6cb4d000aecd7318397616f5191c1c8aa91da6d5_115x80_crop.jpg~https://i3.ypcdn.com/blob/d6eceade4eda939db894f33f2741d2cd10c436b5_115x80_crop.jpg,Healing Hands by Helen,https://www.yellowpages.com/miami-fl/mip/healing-hands-by-helen-473570217,US,FL,-80.39754,2021-11-20 08:36:46,Mo-Tu 18:30-22:00 | We 20:00-22:00 | Th 18:30-22:00 | Fr 19:30-22:00 | Sa 09:00-17:00 | Su 10:00-16:00,,12411 NW 7th Ln
