subject,modeldate,party,startdate,enddate,pollster,grade,samplesize,population,weight,influence,multiversions,tracking,approve,disapprove,approve_adjusted,disapprove_adjusted,timestamp,url
Trump,2022-05-01,R,2020-15-04,2020-19-04,McLaughlin & Associates,C/D,330,lv,0.41073009,0,,,87,12,86.000879,12.411577,2022-05-01 09:17,https://mclaughlinonline.com/pols/wp-content/uploads/2020/04/April-National-Monthly-RELEASE-1.pdf
Trump,2022-05-01,R,2020-14-04,2020-19-04,ABC News/The Washington Post,A+,279,a,0.57450183,0,,,77,22,76.951776,21.503464,2022-05-01 09:17,https://www.washingtonpost.com/context/april-14-19-washington-post-u-md-poll/4521bb45-b844-4dbd-b72d-0a298cf7539a/
Trump,2022-05-01,R,2020-17-04,2020-19-04,Morning Consult,B,734,a,0.39389447,0,,,83,11,84.303463,10.745136,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/04/200451_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,R,2020-17-04,2020-19-04,YouGov,B+,226,a,0.16934584,0,,,89,10,88.1141,11.528121,2022-05-01 09:17,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e1857c5b63c5b58734cc0.pdf
Trump,2022-05-01,R,2020-17-04,2020-19-04,YouGov,B+,410,a,0.30722033,0,,,83,13,82.1141,14.528121,2022-05-01 09:17,https://docs.cdn.yougov.com/rjneitr3jm/20200419_yahoo_coronavirus_crosstabs.pdf
Trump,2022-05-01,R,2020-15-04,2020-20-04,Global Strategy Group/GBAO (Navigator Research),B/C,58.683333,rv,0.04259672,0,,T,87,11,86.887701,10.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.20.20.pdf
Trump,2022-05-01,R,2020-16-04,2020-20-04,AP-NORC,,412.23,a,0.69160025,0,,,78,,81.552708,,2022-05-01 09:17,http://www.apnorc.org/projects/Documents/4_22_20_govt_topline.pdf
Trump,2022-05-01,R,2020-18-04,2020-19-04,Morning Consult,B,678,rv,0.36286028,0,,,80,16,81.303463,15.745136,2022-05-01 09:17,https://www.politico.com/f/?id=00000171-9fab-d46f-affb-bffb8c050000
Trump,2022-05-01,R,2020-19-04,2020-19-04,Climate Nexus,,775,rv,0.75809251,0,,,85,15,84.512134,14.817415,2022-05-01 09:17,https://climatenexus.org/wp-content/uploads/2015/09/Coronavirus-National-Poll-Toplines-and-Crosstabs-FINAL.pdf
Trump,2022-05-01,R,2020-16-04,2020-21-04,Global Strategy Group/GBAO (Navigator Research),B/C,59.033333,rv,0.04261164,0,,T,84,13,83.887701,12.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.21.20.pdf
Trump,2022-05-01,R,2020-16-04,2020-22-04,UCLA Nationscape,,2300,a,0.32849223,0,,,81,15,84.454755,12.333681,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,R,2020-17-04,2020-20-04,American Research Group,C+,256,a,0.43188348,0,,,87,7,87.875546,7.5587307,2022-05-01 09:17,https://americanresearchgroup.com/economy/
Trump,2022-05-01,R,2020-17-04,2020-22-04,Global Strategy Group/GBAO (Navigator Research),B/C,183.96,rv,0.13234792,0,,T,81,16,80.887701,15.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.22.20.pdf
Trump,2022-05-01,R,2020-19-04,2020-21-04,YouGov,B+,385,a,0.29103232,0,,,87,10,86.1141,11.528121,2022-05-01 09:17,https://docs.cdn.yougov.com/pwwefjdnsp/econTabReport.pdf
Trump,2022-05-01,R,2020-19-04,2020-20-04,Harris Insights & Analytics,B+,307,rv,0.30705175,0,,,83,17,84.372116,13.991466,2022-05-01 09:17,https://thehill.com/hilltv/what-americas-thinking/493969-poll-voters-give-trump-high-marks-on-economy-jobs-amid-economic
Trump,2022-05-01,R,2020-21-04,2020-21-04,Data for Progress,B,418,a,0.48982907,0,,,85.91,12.71,86.159014,12.363763,2022-05-01 09:17,https://docs.google.com/spreadsheets/d/1y1QYjWQR3NNsGZaGXtJy94KDbh9RgepLOHshNkwqEAY/edit
Trump,2022-05-01,R,2020-20-04,2020-22-04,YouGov,B+,536,a,0.40826237,0,,,86,14,85.1141,15.528121,2022-05-01 09:17,https://drive.google.com/file/d/1jFnCuET4kyT9V0q9ov5xsKMCEo7PyqR8/view
Trump,2022-05-01,R,2020-14-04,2020-28-04,Gallup,B+,320,a,0.62281562,0,,,91,8,89.032471,9.2104907,2022-05-01 09:17,https://news.gallup.com/poll/309593/americans-divided-trump-handling-covid-situation.aspx
Trump,2022-05-01,R,2020-17-04,2020-26-04,PureSpectrum,,7334.72,a,1.2261702,0,,,83,8,83.535981,9.9931507,2022-05-01 09:17,https://www.washingtonpost.com/politics/2020/04/29/these-three-governors-are-reopening-their-states-faster-than-their-voters-want/
Trump,2022-05-01,R,2020-20-04,2020-23-04,Global Strategy Group/GBAO (Navigator Research),B/C,90.9,rv,0.06540296,0,,T,81,16,80.887701,15.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.23.20.pdf
Trump,2022-05-01,R,2020-18-04,2020-25-04,Firehouse Strategies/Ãptimus,,192.375,a,0.16177017,0,,T,83.6,16.4,84.325684,14.599331,2022-05-01 09:17,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-27-2020
Trump,2022-05-01,R,2020-21-04,2020-24-04,Global Strategy Group/GBAO (Navigator Research),B/C,93.15,rv,0.06691411,0,,T,82,15,81.887701,14.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.24.20.pdf
Trump,2022-05-01,R,2020-21-04,2020-25-04,Suffolk University,B+,304,rv,0.6101651,0,,,90,7,89.294342,8.5027087,2022-05-01 09:17,https://www.usatoday.com/story/news/politics/2020/04/28/exclusive-support-big-government-coronavirus-help-recovery/3032969001/
Trump,2022-05-01,R,2020-21-04,2020-26-04,ABC News/The Washington Post,A+,252,a,0.51260217,0,,,90,10,89.951776,9.5034638,2022-05-01 09:17,https://www.washingtonpost.com/context/washington-post-university-of-maryland-national-poll-april-21-26-2020/3583b4e9-66be-4ed6-a457-f6630a550ddf/
Trump,2022-05-01,R,2020-21-04,2020-26-04,Marist College,A,221.26,rv,0.47672491,0,,,89,11,87.853841,12.205546,2022-05-01 09:17,http://maristpoll.marist.edu/wp-content/uploads/2020/04/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202004280852.pdf
Trump,2022-05-01,R,2020-22-04,2020-27-04,Global Strategy Group/GBAO (Navigator Research),B/C,61.86,rv,0.04426376,0,,T,83,15,82.887701,14.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.27.20.pdf
Trump,2022-05-01,R,2020-21-04,2020-28-04,Firehouse Strategies/Ãptimus,,252.795,a,0.19132923,0,,T,86,14,86.725684,12.199331,2022-05-01 09:17,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-30-2020
Trump,2022-05-01,R,2020-24-04,2020-26-04,Morning Consult,B,681,a,0.367511,0,,,83,13,84.303463,12.745136,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/04/200479_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,R,2020-24-04,2020-26-04,YouGov,B+,233,a,0.18513693,0,,,85,12,84.1141,13.528121,2022-05-01 09:17,https://big.assets.huffingtonpost.com/athena/files/2020/05/07/5eb484a9c5b62d0addac2c45.pdf
Trump,2022-05-01,R,2020-23-04,2020-29-04,UCLA Nationscape,,2300,a,0.32610963,0,,,81,16,84.454755,13.333681,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,R,2020-23-04,2020-28-04,Global Strategy Group/GBAO (Navigator Research),B/C,60.72,rv,0.04325406,0,,T,83,16,82.887701,15.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.28.20.pdf
Trump,2022-05-01,R,2020-25-04,2020-29-04,Change Research,B-,375.83,lv,0.60451087,0,,,86.96,13.04,85.879647,13.374557,2022-05-01 09:17,https://ruralorganizing.org/blog/new-polling-shows-trumps-job-approval-coronavirus-response-has-dropped-march
Trump,2022-05-01,R,2020-26-04,2020-28-04,Emerson College,A-,410,rv,0.80083034,0,,,73.7,18.8,75.651186,18.281986,2022-05-01 09:17,https://emersonpolling.reportablenews.com/pr/april-national-poll-trump-down-but-not-out-as-enthusiasm-and-expectation-favor-the-president
Trump,2022-05-01,R,2020-24-04,2020-29-04,Global Strategy Group/GBAO (Navigator Research),B/C,180.72,rv,0.12842617,0,,T,83,17,82.887701,16.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.29.20.pdf
Trump,2022-05-01,R,2020-26-04,2020-28-04,YouGov,B+,378,a,0.30266116,0,,,83,12,82.1141,13.528121,2022-05-01 09:17,https://docs.cdn.yougov.com/4qtpeqbqm8/econTabReport.pdf
Trump,2022-05-01,R,2020-28-04,2020-28-04,Data for Progress,B,435,a,0.48501871,0,,,81.96,16.31,82.209014,15.963763,2022-05-01 09:17,https://docs.google.com/spreadsheets/d/1zA_YTHzyYFjKcjwUD6fvtkemZ7BOSJ0p2AcEhTI9kJY/edit
Trump,2022-05-01,R,2020-25-04,2020-02-05,Firehouse Strategies/Ãptimus,,191.84062,a,0.13318049,0,,T,85.1,14.9,85.825684,13.099331,2022-05-01 09:17,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-04-2020
Trump,2022-05-01,R,2020-27-04,2020-30-04,Global Strategy Group/GBAO (Navigator Research),B/C,90.72,rv,0.06440372,0,,T,84,15,83.887701,14.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.30.20.pdf
Trump,2022-05-01,R,2020-29-04,2020-30-04,Ipsos,B-,139,a,0.09696561,0,,,84,15,85.332457,13.425548,2022-05-01 09:17,https://abcnews.go.com/Politics/americans-uneasy-returning-normal-restrictions-loosen-poll/story?id=70423858
Trump,2022-05-01,R,2020-28-04,2020-01-05,Global Strategy Group/GBAO (Navigator Research),B/C,91.98,rv,0.06505399,0,,T,85,13,84.887701,12.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.01.20.pdf
Trump,2022-05-01,R,2020-28-04,2020-03-05,ABC News/The Washington Post,A+,251.25,a,0.51072129,0,,,79,21,78.951776,20.503464,2022-05-01 09:17,https://www.washingtonpost.com/context/washington-post-university-of-maryland-national-poll-april-28-may-3-2020/9ac3c026-f68c-4733-82a0-daa6862d99b3/
Trump,2022-05-01,R,2020-27-04,2020-04-05,Ipsos,B-,2264.08,a,1.5495304,0,,,84,16,85.332457,14.425548,2022-05-01 09:17,https://www.washingtonpost.com/context/washington-post-ipsos-coronavirus-employment-survey-april-27-may-4/4bd8dd8b-1257-4d5f-b3c1-0af6c38f060d/
Trump,2022-05-01,R,2020-01-05,2020-03-05,Morning Consult,B,670,a,0.3599423,0,,,81,14,82.303463,13.745136,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/07/24151813/2004107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,R,2020-29-04,2020-04-05,Global Strategy Group/GBAO (Navigator Research),B/C,60.84,rv,0.04267759,0,,T,86,11,85.887701,10.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.04.20.pdf
Trump,2022-05-01,R,2020-01-05,2020-03-05,YouGov,B+,250,a,0.20259997,0,,,89,9,88.1141,10.528121,2022-05-01 09:17,https://big.assets.huffingtonpost.com/athena/files/2020/05/07/5eb484aac5b6c8214cf4bade.pdf
Trump,2022-05-01,R,2020-28-04,2020-05-05,Firehouse Strategies/Ãptimus,,253.5075,a,0.16804486,0,,T,83.3,16.6,84.025684,14.799331,2022-05-01 09:17,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-07-2020
Trump,2022-05-01,R,2020-30-04,2020-04-05,Monmouth University,A,223,a,0.4743614,0,,,88,9,87.065257,10.384799,2022-05-01 09:17,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_050520.pdf/
Trump,2022-05-01,R,2020-29-04,2020-05-05,Pew Research Center,B/C,4437,a,2.6145088,0,,,77,,79.449737,,2022-05-01 09:17,https://www.people-press.org/wp-content/uploads/sites/4/2020/05/PP_2020.05.12_COVID-19-and-Politics_FINAL.pdf
Trump,2022-05-01,R,2020-30-04,2020-06-05,UCLA Nationscape,,2300,a,0.32528441,0,,,79,18,82.454755,15.333681,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,R,2020-02-05,2020-03-05,Morning Consult,B,687,rv,0.369027,0,,,76,19,77.303463,18.745136,2022-05-01 09:17,https://morningconsult.com/wp-content/uploads/2020/05/200508_crosstabs_POLITICO_RVs_v2_JB.pdf
Trump,2022-05-01,R,2020-30-04,2020-05-05,Global Strategy Group/GBAO (Navigator Research),B/C,60.3,rv,0.04202153,0,,T,85,14,84.887701,13.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.05.20.pdf
Trump,2022-05-01,R,2020-02-05,2020-05-05,Civiqs,B-,417.42,a,0.63287789,0,,,80,9,79.945595,10.784139,2022-05-01 09:17,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_05_r8c32an.pdf
Trump,2022-05-01,R,2020-03-05,2020-05-05,YouGov,B+,411,a,0.3324715,0,,,84,13,83.1141,14.528121,2022-05-01 09:17,https://docs.cdn.yougov.com/5yope37lqh/econTabReport.pdf
Trump,2022-05-01,R,2020-01-05,2020-06-05,Global Strategy Group/GBAO (Navigator Research),B/C,182.52,rv,0.12661604,0,,T,82,17,81.887701,16.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.06.20.pdf
Trump,2022-05-01,R,2020-04-05,2020-05-05,YouGov,B+,391,a,0.31693967,0,,,82,15,81.1141,16.528121,2022-05-01 09:17,https://docs.cdn.yougov.com/wllghb6lp9/20200506_yahoo_coronavirus_crosstabs.pdf
Trump,2022-05-01,R,2020-05-05,2020-05-05,Data for Progress,B,383,a,0.42446247,0,,,84.99,12.26,85.239014,11.913763,2022-05-01 09:17,https://docs.google.com/spreadsheets/d/1cj1W_9MLHk5A_j0c0I-UMH28UMGJ3_nULmtU6_Y2OI4/edit
Trump,2022-05-01,R,2020-04-05,2020-07-05,Global Strategy Group/GBAO (Navigator Research),B/C,90.9,rv,0.06312699,0,,T,84,15,83.887701,14.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.07.20.pdf
Trump,2022-05-01,R,2020-02-05,2020-09-05,Firehouse Strategies/Ãptimus,,178.48125,a,0.11555054,0,,T,82.7,17.2,83.425684,15.399331,2022-05-01 09:17,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-11-2020
Trump,2022-05-01,R,2020-06-05,2020-07-05,Ipsos,B-,150,a,0.12213443,0,,,87,13,88.332457,11.425548,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-abc-coronavirus-wave-8.pdf
Trump,2022-05-01,R,2020-05-05,2020-08-05,Global Strategy Group/GBAO (Navigator Research),B/C,91.98,rv,0.06378329,0,,T,87,12,86.887701,11.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.08.20.pdf
Trump,2022-05-01,R,2020-05-05,2020-10-05,ABC News/The Washington Post,A+,251.75,a,0.51897076,0,,,81,18,80.951776,17.503464,2022-05-01 09:17,https://www.washingtonpost.com/context/may-5-10-2020-washington-post-university-of-maryland-poll/722b3348-4f59-4b35-9fa0-2f9eb4ac76c0/?itid=lk_inline_manual_1
Trump,2022-05-01,R,2020-06-05,2020-11-05,Global Strategy Group/GBAO (Navigator Research),B/C,61.2,rv,0.04205821,0,,T,84,14,83.887701,13.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.11.20.pdf
Trump,2022-05-01,R,2020-08-05,2020-10-05,Morning Consult,B,690,a,0.37062269,0,,,80,16,81.303463,15.745136,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/05/12122705/200529_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,2022-05-01,R,2020-05-05,2020-12-05,Firehouse Strategies/Ãptimus,,239.5425,a,0.15235904,0,,T,81.8,18.2,82.525684,16.399331,2022-05-01 09:17,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-14-2020
Trump,2022-05-01,R,2020-08-05,2020-10-05,YouGov,B+,229,a,0.18555219,0,,,76,19,75.1141,20.528121,2022-05-01 09:17,https://big.assets.huffingtonpost.com/athena/files/2020/05/15/5ebec87ac5b65727da7b17b2.pdf
Trump,2022-05-01,R,2020-07-05,2020-10-05,SSRS,C,289.12,a,0.42581776,0,,,87,11,85.85123,12.507588,2022-05-01 09:17,https://cdn.cnn.com/cnn/2020/images/05/12/rel5a.-.coronavirus.pdf
Trump,2022-05-01,R,2020-07-05,2020-12-05,Global Strategy Group/GBAO (Navigator Research),B/C,60.54,rv,0.04141767,0,,T,83,14,82.887701,13.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.12.20.pdf
Trump,2022-05-01,R,2020-07-05,2020-13-05,UCLA Nationscape,,2300,a,0.32528441,0,,,77,19,80.454755,16.333681,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,R,2020-10-05,2020-12-05,YouGov,B+,349,a,0.2801578,0,,,87,12,86.1141,13.528121,2022-05-01 09:17,https://docs.cdn.yougov.com/sww5v5iven/econTabReport.pdf
Trump,2022-05-01,R,2020-08-05,2020-13-05,Global Strategy Group/GBAO (Navigator Research),B/C,181.8,rv,0.12403749,0,,T,81,17,80.887701,16.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.13.20.pdf
Trump,2022-05-01,R,2020-12-05,2020-12-05,Data for Progress,B,354,a,0.39710269,0,,,83.11,12.95,83.359014,12.603763,2022-05-01 09:17,https://docs.google.com/spreadsheets/d/1WuukVMHY020EbSvNGK22X-Onb8BwBZ58ZW1BrXUAzIg/edit
Trump,2022-05-01,R,2020-11-05,2020-13-05,YouGov,B+,501,a,0.40180073,0,,,88,12,87.1141,13.528121,2022-05-01 09:17,https://drive.google.com/file/d/1uFybAzWKhjq0M7MdhDFQwNEeeFrlyyaU/view
Trump,2022-05-01,R,2020-09-05,2020-16-05,Firehouse Strategies/Ãptimus,,193.12313,a,0.12196496,0,,T,77.5,22.4,78.225684,20.599331,2022-05-01 09:17,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-18-2020
Trump,2022-05-01,R,2020-11-05,2020-14-05,Global Strategy Group/GBAO (Navigator Research),B/C,90.9,rv,0.06230111,0,,T,79,20,78.887701,19.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.14.20.pdf
Trump,2022-05-01,R,2020-13-05,2020-14-05,Harris Insights & Analytics,B+,304,rv,0.39288852,0,,,85,15,86.372116,11.991466,2022-05-01 09:17,https://thehill.com/hilltv/what-americas-thinking/498367-poll-trump-approval-on-economy-jobs-drops-amid-economic-fallout
Trump,2022-05-01,R,2020-12-05,2020-15-05,Global Strategy Group/GBAO (Navigator Research),B/C,272.97,rv,0.18720513,0,,T,80,19,79.887701,18.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.15.20.pdf
Trump,2022-05-01,R,2020-13-05,2020-14-05,Harris Insights & Analytics,B+,619,rv,0.79999341,0,,,79,21,80.372116,17.991466,2022-05-01 09:17,https://harvardharrispoll.com/wp-content/uploads/2020/05/May20_HHP_RegisteredVoters_Crosstabs.pdf
Trump,2022-05-01,R,2020-15-05,2020-17-05,YouGov,B+,250,a,0.2018232,0,,,86,11,85.1141,12.528121,2022-05-01 09:17,https://big.assets.huffingtonpost.com/athena/files/2020/05/22/5ec83680c5b600109ea0d27d.pdf
Trump,2022-05-01,R,2020-14-05,2020-18-05,Quinnipiac University,A-,343.98,rv,0.66629307,0,,,86,13,84.322975,14.392853,2022-05-01 09:17,https://poll.qu.edu/national/release-detail?ReleaseID=3661
Trump,2022-05-01,R,2020-15-05,2020-17-05,Morning Consult,B,694,rv,0.35861166,0,,,84,12,85.303463,11.745136,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/05/19123311/200550_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf
Trump,2022-05-01,R,2020-13-05,2020-18-05,Kaiser Family Foundation,,326,a,0.66375166,0,,,87,12,86.049247,12.669877,2022-05-01 09:17,http://files.kff.org/attachment/Topline-KFF-Health-Tracking-Poll-May-2020.pdf
Trump,2022-05-01,R,2020-12-05,2020-19-05,Firehouse Strategies/Ãptimus,,258.0675,a,0.16494848,0,,T,77.8,22.2,78.525684,20.399331,2022-05-01 09:17,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-21-2020
Trump,2022-05-01,R,2020-14-05,2020-18-05,AP-NORC,,380.16,a,0.680162,0,,,75,,78.552708,,2022-05-01 09:17,http://www.apnorc.org/projects/Documents/may_gvmt_topline_0520.pdf
Trump,2022-05-01,R,2020-14-05,2020-20-05,UCLA Nationscape,,2300,a,0.32528441,0,,,79,17,82.454755,14.333681,2022-05-01 09:17,https://www.voterstudygroup.org/covid-19-updates
Trump,2022-05-01,R,2020-15-05,2020-18-05,Morning Consult,B,640,rv,0.33085835,0,,,78,19,79.303463,18.745136,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/05/19225840/200554_crosstabs_POLITICO_RVs_v2_RG.pdf
Trump,2022-05-01,R,2020-15-05,2020-18-05,Global Strategy Group/GBAO (Navigator Research),B/C,363.96,rv,0.25217559,0,,T,77,20,76.887701,19.963909,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigating-Coronavirus-Tracking-Topline-F05.19.20.pdf
Trump,2022-05-01,R,2020-17-05,2020-19-05,YouGov,B+,381,a,0.30577523,0,,,85,13,84.1141,14.528121,2022-05-01 09:17,https://docs.cdn.yougov.com/q0t43bjops/econTabReport.pdf
Trump,2022-05-01,R,2020-19-05,2020-19-05,Data for Progress,B,408,a,0.47033752,0,,,83.36,14.7,83.609014,14.353763,2022-05-01 09:17,https://doi.org/10.7910/DVN/XJLZIN
Trump,2022-05-01,R,2020-17-05,2020-20-05,Fox News/Beacon Research/Shaw & Co. Research,A,506.94,rv,0.98939396,0,,,81,17,80.519894,16.998582,2022-05-01 09:17,https://static.foxnews.com/foxnews.com/content/uploads/2020/05/Fox_May-17-20-2020_Complete_National_Topline_May-21-Release.pdf
Trump,2022-05-01,R,2020-17-05,2020-20-05,American Research Group,C+,259,a,0.43502849,0,,,88,8,88.875546,8.5587307,2022-05-01 09:17,https://americanresearchgroup.com/economy/
Trump,2022-05-01,R,2020-16-05,2020-23-05,Firehouse Strategies/Ãptimus,,192.58875,a,0.12914112,0,,T,80.6,19.5,81.325684,17.699331,2022-05-01 09:17,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-25-2020
Trump,2022-05-01,R,2020-20-05,2020-21-05,Ipsos,B-,167,a,0.221616,0,,,89,11,90.332457,9.4255479,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-abc-coronavirus-wave-10.pdf
Trump,2022-05-01,R,2020-20-05,2020-21-05,YouGov,B+,421,a,0.33807794,0,,,78,18,77.1141,19.528121,2022-05-01 09:17,https://docs.cdn.yougov.com/jyiylkmrh7/20200522_yahoo_coronavirus_crosstabs.pdf
Trump,2022-05-01,R,2020-21-05,2020-25-05,Morning Consult,B,724,a,0.37313019,0,,,81,13,82.303463,12.745136,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2020/05/26135319/200572_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
